羅技 G512 機械式鍵盤(Omron軸) +羅技 G402 遊戲光學滑鼠組合優惠現殺$890,3290
羅技 G512 機械式鍵盤(Gx青軸) +羅技 G402 遊戲光學滑鼠組合優惠現殺$890,3290
羅技 G613 無線機械式鍵盤(Omron軸) +羅技 G304 無線滑鼠組合優惠現殺$990,3290
羅技 G29 Driving Force方向盤/支援PC.PS4.PS3 *送Logi Shifter變速器(促銷優惠價),8490
B.FRIEND GK6A 類機械式鍵盤/有線/賽剛軸青軸/中文/RGB~ 校門開超激促銷!,650
Kworld 廣寰 C550 機械式鍵盤/有線/青軸/中文/櫻桃/白光,1090
金士頓 HyperX Alloy FPS RGB 機械式鍵盤/有線/銀軸/英文/凱華/RGB(送Cloud Silver 耳麥),4990
SADES Neo Blademail 狼刃甲菁英版 電競鍵盤/有線/黑/RGB/懸浮(送狼槍刀 RGB電競滑鼠),1790
Ducky One 2 Razer聯名款機械式鍵盤/有線/綠軸/中文/PTB/RGB (限量送DUCKY大鼠墊),2990
Ducky One 2 Razer聯名款機械式鍵盤/有線/橘軸/中文/PTB/RGB (限量送DUCKY大鼠墊),2990
Ducky One 2 Razer聯名款機械式鍵盤/有線/黃軸/中文/PTB/RGB (限量送DUCKY大鼠墊),2990
海盜船 K63 80%機械式鍵盤/有線/紅軸/中文/紅光(促銷優惠-限網單),1990
海盜船 K66 機械式鍵盤/有線/紅軸/英文/多媒體鍵(促銷優惠-限網單),1690
海盜船 STRAFE 機械式鍵盤/有線/青軸/中文/紅光(促銷優惠-限網單),2590
LEXMA LX9000 電競組合包(多彩機械式鍵盤/青軸/中文/無托盤+滑鼠+耳麥)(限網單),1299
視博通 神機手機械式鍵盤/青軸/中文/紅光 (含滑鼠+鼠墊) 再送賽德斯SA-701電競耳麥,1590
微星四寶套餐(GK40電競鍵盤-DS502電競耳機-DSB1電競滑鼠-GD20鼠墊) 現省2797,2890
SADES 電競禮包(狼刃甲 菁英版鍵盤/狼火槍滑鼠/魔狼之力耳麥SA722/雷霆鼠墊) 現省1510,2990
B.FRIEND 電競禮包(G2 RGB 電競滑鼠-灰-MK9A 機械式鍵盤-CH2 電競耳麥) 現省590,2990
海盜船 電競禮包(K55RGB中文鍵盤/HS35耳機/HarpoonRGB滑鼠/MM300Small鼠墊)現省950,2990
華碩粉紅組(Fusion 300耳機/Strix Flare鍵盤/Gladius II Origin滑鼠/Sheath鼠墊)現省1620,10500
Razer Quartz 新粉晶全套(鍵盤/滑鼠/鼠墊/耳麥/耳機架/麥克風) 現省3450,14990
Ktnet V9 鵰光鍵影鍵鼠組/有線/雙USB,179
視博通 神雕手 V2 鍵鼠組(黑)/有線/USB,250
