Dell Perc H700【512MB】【+加送電池、電池線 (LSI SAS2108晶片)】無附檔片【限網單】,7190
Dell H700 專用線材 For SAS 硬碟用，線長60公分 (銀線)【限網單】,800
伽利略 M2PE41【PCI-E 4X】 M.2 NVMe SSD 1埠 轉接卡,370
伽利略 M2PE42【PCI-E 1X】 M.2 NVMe SSD 1埠 轉接卡【訂】,370
伽利略 M2PE1S2【PCI-E 4X】 M.2 SSD*3 /SATAx2、PCI-Ex1,790
ASUS Hyper M.2 x16 V2 擴充卡 (支援 4個 M.2 SSD，僅支援 NVMe / PCIe 模式)【極少量】,1450
ASUS ThunderboltEX 3 擴充卡(1*T3/U3.1 Type C、1*U3 Type A、1*Mini DP IN),1490
技嘉 ALPINE RIDGE V2.0 Thunderbolt 3 認證擴充卡 (Intel原廠晶片，支援列表請參照網頁) 【訂】,1490
技嘉 TITAN RIDGE Thunderbolt 3 認證擴充卡 (Intel原廠晶片，支援列表請參照網頁) 【訂】,2290
伽利略【PCI-E 4X】PTU312A/Type-A / USB3.1 *2 (ASM 1142晶片)(內附短擋片),735
伽利略【PCI-E】PTU302A / USB3*2 (外接延伸),380
伽利略【PCI-E】PEN219 / USB3*2 +U3*1 (19Pin)(Reneses晶片),600
伽利略【PCI-E】PES320A / SATA3 *2,650
伽利略【PCI-E】PET104E/1394B*2+1394A*1/Ti晶片,1290
伽利略【PCI】PTR02B / RS-232*2 (MosChip 9865)【限網路下單】,500
伽利略【PCI】PTRP02A / RS-232*2 +Parallel*1【限網路下單】,479
伽利略【PCI-E】PETR02A / RS-232*2,590
伽利略【PCI-E】PETRP02A / RS-232*2 +Parallel*1,650
