HP Reverb Pro VR 頭戴式顯示器(不含到府安裝) * Microsoft XBOX LIVE 12個月金卡(價值1890),19900
Acer Windows Mix Reality (OJO500) AH501 MR *送Microsoft XBOX R15 禮物卡(1000元),14500
HTC VIVE 唯一360度走動式 VR 市售版 (不含到府安裝),16800
【組合價】HTC VIVE + HTC VIVE VIVE Wireless-Adapter (無線模組),24988
HTC VIVE PRO /僅含頭戴式顯示器及串流盒 * 送 LINE 禮物卡 1200 點,24988
HTC VIVE PRO 一級玩家版 (不含到府安裝) * 送 LINE 禮物卡 1200 點,34188
HTC VIVE Control Box (VIVE 串流盒),900
HTC VIVE VIVE Wireless-Adapter (無線模組),9250
HTC VIVE PRO Wireless Adaptor pro add-on(PRO專用升級套件),1500
華碩 【管理者】I3-8100帶內顯/華碩 H310/威剛 4G/金士頓 240G SSD,7777
微星【九代曠世奇機-基礎版】I3-9100F無內顯/微星 H310/威剛8G/威剛480G SSD,7777
微星【九代曠世奇機-精算版】I3-9100F/微星 GT710 2G獨顯/威剛 8G/威剛480G SSD,8888
微星【九代曠世奇機-超省版】I3-9100F/微星 RX-560 4G獨顯/威剛 8G/威剛480G SSD,9999
華擎【二代香香機】AMD 200GE/B350M/威剛8G-3000/240G SSD (三介面，一年換新),5777
技嘉【爭香機】AMD R3-3200G/技嘉真B350晶片/威剛8G-3000/威剛480G SSD,7999
技嘉【爭香機-OS版】AMD R3-3200G/技嘉真B350晶片/威剛8G-3000/威剛480G SSD,11499
華碩【原子彈】I9-9900K/ROG MAXIMUS XI HERO/16G/500G M.2/TUF RTX2060獨顯,45800
華碩【核子彈】R7-3700X/X470-F GAMING /16G/500G M.2/TUF RTX2060獨顯,37800
華碩【穿甲彈二代】R7-2700X/TUF B450M/威剛16G-3000(雙通)/WD500G M.2/500W三年,17300
華碩【照明彈二代】I5-9400F/TUF B360M/威剛8G-3000/WD500G M.2/500W三年保,13500
華碩【煙幕彈二代】I3-9100F/TUF H310M/威剛 8G-3000/WD500G M.2/500W三年保,11500
微星【大三A】R7-3800X/X570-A PRO/金士頓16G(8x2)/500G M.2/RX5700 XT/650W,39900
微星【小三A】R7-2700X/X470 Gaming Plus/金士頓16G(8x2)/500G M.2/RX590/550W,26900
微星 【神盾宙斯】AEGIS I5-8400/威剛 8G/威剛 512G M.2 (電商價39000活動下殺23900),23900
微星【滅盡龍】I9-9900K/Z390/金士頓16G(8Gx2)/金士頓 480G M.2/振華650W金牌,29900
微星【飛雷龍】I5-9600K/Z390M/金士頓16G(8Gx2)/金士頓 480G M.2/振華550W,18900
微星【浮空龍】I5-9400F/B360M/金士頓16G(8Gx2)/金士頓 480G M.2/振華550W,15200
微星【轟龍】R5-3600/B450M/金士頓16G(8Gx2)/金士頓 480G M.2/振華550W,17200
微星【倉火龍】R7-2700X/B450/金士頓16G(8Gx2)/金士頓 480G M.2/振華550W,17900
微星【角龍】R5-2600/B450M/金士頓16G(8Gx2)/金士頓 480G M.2/振華550W,14500
