Topre REALFORCE 靜電容量式鍵盤 高鍵帽/PBT/英文(限網單),5490
威剛 XPG INFAREX K20 機械式鍵盤/有線/青軸/英文/RGB(送中文注音鍵帽+首席玩家鼠墊),1690
海盜船 K70 MK.2 Low profile 機械式鍵盤/有線/銀軸/矮軸矮帽/中文//RGB(現場有優惠洽店員),5690
海盜船 K70 MK.2 SE 機械式鍵盤/有線/銀軸/英文/銀框白帽/RGB(底下有優惠),5890
I-ROCKS K65MS 機械式鍵盤/有線/茶軸/中文/藍色/懸浮/櫻桃軸/藍光(促銷優惠價),1699
I-ROCKS K65MS 機械式鍵盤/有線/青軸/中文/藍色/懸浮/櫻桃軸/藍光(促銷優惠價),1699
I-ROCKS K65MS 機械式鍵盤/有線/紅軸/中文/藍色/懸浮/櫻桃軸/藍光(促銷優惠價),1699
I-ROCKS K65MS 機械式鍵盤/有線/青軸/中文/紅色/懸浮/櫻桃軸/紅光(促銷優惠價),1699
I-ROCKS K65MS 機械式鍵盤/有線/茶軸/中文/紅色/懸浮/櫻桃軸/紅光(促銷優惠價),1699
I-ROCKS K65MS 機械式鍵盤/有線/紅軸/中文/紅色/懸浮/櫻桃軸/紅光(促銷優惠價),1699
羅技 G29 Driving Force方向盤/支援PC.PS4.PS3 *送Logi Shifter變速器+浪漫跑車遊戲片,9990
SteelSeries APEX M800 機械式鍵盤/有線/QS1軸/中文/RGB(限量下殺),2990
B.FRIEND MK2ST 87鍵多彩機械式鍵盤/有線/青軸/全區防鬼鍵/中文/多彩背光(限網單),999
Ducky One 2 Razer聯名款機械式鍵盤/有線/綠軸/中文/PTB/RGB (限量送DUCKY大鼠墊),2990
Ducky One 2 Razer聯名款機械式鍵盤/有線/橘軸/中文/PTB/RGB (送DUCKY大鼠墊)(限網單),2990
Ducky One 2 Razer聯名款機械式鍵盤/有線/黃軸/中文/PTB/RGB (送DUCKY大鼠墊)(限網單),2990
Creative SB Vanguard K-08 機械式鍵盤/有線/Omron軸/英文/RGB(限網路下單),2290
LEXMA LX9000 電競組合包(多彩機械式鍵盤/青軸/中文/無托盤+滑鼠+耳麥),1299
視博通 神機手機械式鍵盤/青軸/中文/紅光 (含滑鼠+鼠墊) 再送賽德斯SA-701電競耳麥,1590
SADES 電競禮包(狼刃甲 菁英版鍵盤-狼火槍滑鼠(藍)-魔狼之力耳麥SA722)-雷霆硬質鼠墊,2990
B.FRIEND 電競禮包(G2 RGB 電競滑鼠-灰-MK9A 機械式鍵盤-CH2 電競耳麥),2990
海盜船四合一禮包(K55RGB中文鍵盤-HS50耳機-HarpoonRGB滑鼠-MM300-Small滑鼠墊),3490
COUGAR 大福袋(X3 鍵盤-X2滑鼠-XL鼠墊-PHONTUM Essential 耳機),3990
微星龍魂禮包(GK40鍵盤-GM50滑鼠-DS502耳機)限量送龍魂斜背背包,4990
Razer Quartz 新粉晶全套(鍵盤/滑鼠/鼠墊/耳麥/耳機架/麥克風)送貓耳,18200
視博通 神雕手 V2 鍵鼠組(黑)/有線/USB,250
立光 藍光梭哈手II 多媒體鍵鼠組/有線/USB/藍光滑鼠/UV耐磨,350
Ktnet V9 鵰光鍵影鍵鼠組/有線/雙USB,179
華碩 U2000 鍵鼠組/有線/雙USB,349
DUCKY ONE 機械式鍵盤/有線/青軸/中文/PBT/金沙灰黑帽(DKON1608-CTWPDAHB1),1990
DUCKY ONE 機械式鍵盤/有線/青軸/中文/PBT/側刻/黑帽(DKON1608-CTWPBAAB1),2090
DUCKY ONE 機械式鍵盤/有線/黑軸/中文/PBT/黑帽/RGB(DKON1708ST-ATWPDAAT1),2790
DUCKY ONE 機械式鍵盤/有線/紅軸/中文/PBT/黑帽/RGB(DKON1708ST-RTWPDAAT1),2790
微軟 標準鍵盤 600(黑)/有線/USB/三年保,274
微軟 觸控多媒體鍵盤/無線/觸控板/支援WIN8/三年保,990
微軟 鍵鼠組 600 型(黑)/有線/多媒體控制鍵/小算盤快速鍵/防潑水/USB/三年保,590
微軟 無線鍵鼠組 850 (黑)/無線/2.4GHz/三年保,729
微軟 無線鍵鼠組 900 (黑)/無線/2.4GHz/靜音按鍵/三年保,899
微軟 無線鍵鼠組 2000 (黑)/無線/2.4GHz/BlueTrack 藍光技術/三年保,869
微軟 無線鍵鼠組 3050 (黑)/無線/2.4GHz/BlueTrack 藍光技術/三年保,1380
微軟 Sculpt人體工學鍵鼠組/無線/獨立式數字鍵/三年保,2977
【加價購】羅技 G413 機械式鍵盤 + G102 Prodigy 遊戲滑鼠,2290
【加價購】羅技 G512 機械式鍵盤 + G403 Prodigy 遊戲滑鼠,3880
羅技 MK100 鍵鼠組/有線/PS2鍵盤+USB滑鼠,479
羅技 MK120 鍵鼠組/有線/雙USB介面/超薄設計/黑,499
羅技 MK200 多媒體鍵鼠組/有線/雙USB介面/超薄設計,549
羅技 MK220 鍵鼠組/無線/鍵盤無邊設計,569
羅技 MK235 鍵鼠組/無線/鍵盤無邊設計,599
羅技 MK240 Nano(白)鍵鼠組/無線/防濺灑/紅邊,649
羅技 MK240 Nano(黑)鍵鼠組/無線/防濺灑/黃邊,649
羅技 MK270R 鍵鼠組/無線/多媒體鍵/防濺灑/Nano接受器,699
羅技 MK330R 鍵鼠組/無線/多媒體鍵/防濺灑/Nano接受器,949
羅技 MK315 靜音鍵鼠組/無線/多媒體鍵,899
羅技 MK345 鍵鼠組/無線/多媒體鍵,1190
羅技 MK470 (珍珠白) 鍵鼠組/無線/靜音/超薄/Nano接受器,1490
羅技 MK470 (石墨灰) 鍵鼠組/無線/靜音/超薄/Nano接受器,1490
羅技 MK545 鍵鼠組(雷射)/無線/Unifying接收器,1790
羅技 MK850 鍵鼠組/無線/藍牙/Unifying/EASY-SWITCH/DUOLINK,3190
