Acer Windows Mix Reality (OJO500) AH501 MR *送Microsoft XBOX R15 禮物卡(1000元),14500
HTC VIVE 唯一360度走動式 VR 市售版 (不含到府安裝),16800
HTC VIVE PRO /僅含頭戴式顯示器及串流盒 * 送 LINE 禮物卡 1200 點,24988
HTC VIVE PRO 一級玩家版 (不含到府安裝) * 送 LINE 禮物卡 1200 點,34188
HTC VIVE Deluxe Audio Strap (VIVE 專屬頭戴式耳機),3300
HTC VIVE Control Box (VIVE 串流盒),900
HTC VIVE VIVE Wireless-Adapter (無線模組),9450
HTC VIVE PRO Wireless Adaptor pro add-on(PRO專用升級套件),2150
華碩 【礦世奇機】I3-8100帶內顯/華碩 B250/威剛 4G/金士頓 240G SSD/400W,7777
微星【九代曠世奇機-基礎版】I3-9100F無內顯/微星 H310/威剛8G/威剛480G SSD,7777
微星【九代曠世奇機-超值版】I3-9100F/1050 2G獨顯/威剛 8G/威剛480G SSD,9999
微星【九代曠世奇機-進階版】I3-9100F/1050TI 4G獨顯/威剛 8G/威剛480G SSD,10999
微星【九代曠世奇機-專業版】I3-9100F/1060 3G獨顯/威剛 8G/威剛480G SSD,11999
華擎【二代香香機】AMD 200GE/B350M/威剛8G-3000/240G SSD (三介面，一年換新),5777
華擎【二代香香雞-香酥版】AMD 200GE/B350M/1050TI 4G獨顯/威剛8G-3000/240G SSD,8999
華碩【原子彈】I9-9900K/ROG MAXIMUS XI HERO/16G/500G M.2/RTX2060 獨顯,46000
華碩【穿甲彈二代】R5-2600X/TUF B450M/威剛16G-3000(雙通)/WD500G M.2/500W三年,15900
華碩【高爆彈二代】R5-2400G/TUF B450M/威剛8G-3000/WD500G M.2/500W 三年保,12500
華碩【照明彈二代】I5-9400F/TUF B360M/威剛8G-3000/WD500G M.2/500W三年保,13500
華碩【煙幕彈二代】I3-9100F/TUF H310M/威剛 8G-3000/WD500G M.2/500W三年保,11500
技嘉【卡比獸】I7-9700KF/Z390M/金士頓16G(8x2)/512G SSD/650W/全鋁殼,26000
技嘉【電擊獸】I5-9400F/B360M/技嘉16G(8x2)/512G SSD/500W/全鋁殼,14900
