曜越 Toughpower SFX 600W/金牌/全模/7年保/CPU主線:18AWG【SFX規格】,3990
海盜船 SF-450(450W) 金牌/全模/日系電容/7年保固【SFX規格】,2990
海盜船 SF-600(600W) 金牌/全模/日系電容/7年保固【SFX規格】,3890
海盜船 SF-450(450W) 白金/全模/日系電容/編織線/7年保固【SFX規格】,3790
海盜船 SF-600(600W) 白金/全模/日系電容/編織線/7年保固【SFX規格】,4790
銀欣 300W(ST30SF)/銅牌/智慧溫控風扇/V1.0/SFX規格/3年保/CPU主線:20AWG【SFX規格】,1390
銀欣 550W(SST-SX550)/金牌/5項保護/3年保/CPU主線:18AWG【SFX規格】,3050
銀欣 700W(SX700-LPT)/白金/溫控扇/3年保/CPU主線:18AWG【SFX規格】*客訂,5800
僑威 CWT 500W/銅牌/5年保+2年換新/CPU主線:18AWG,1399
全漢 聖武士 350W/銅牌/全日系/DC-DC/5年免費/CPU主線:18AWG,990
全漢 聖武士 450W/銅牌/全日系/DC-DC/5年免費/CPU主線:18AWG,1490
全漢 聖武士 450W/銅牌 + 視博通 皇家戰士 顯長30/U高15/ATX,1790
全漢 聖武士 550W/銅牌/全日系/DC-DC/5年免費/CPU主線:18AWG,1790
全漢 聖武士 650W/銅牌/全日系/DC-DC/5年免費/CPU主線:18AWG,1990
全漢 銀之魂 450W/銀牌/DC-DC/CPU主線:18AWG【送 RC-0903 ARCZIEL塔散】,1690
全漢 銀之魂 550W/銀牌/DC-DC/CPU主線:18AWG,1990
【超值】全漢 銀之魂550W/銀牌 + 視博通 精靈戰士/ATX 【送REEVEN RC-1208RGB塔散】,2990
全漢 黑爵士D 450W/金牌(HGD450)/DC-DC/5年免費/CPU主線:18AWG,1790
全漢 黑爵士D 550W/金牌(HGD550)/DC-DC/5年免費/CPU主線:18AWG,2090
全漢 黑爵士D 650W/金牌(HGD650)/DC-DC/5年免費/CPU主線:18AWG,2590
全漢 黑爵士 750W/金牌/全模/全日系/LLC+DC-DC/5年免費/CPU主線:18AWG,3390
