Intel Pentium G5400【2核/4緒】3.7GHZ/4M快取/UHD610/54W【代理盒】,1850
Intel i3-8100【4核/4緒】3.6GHz/6M快取/UHD630/65W 【代理盒】,3999
Intel i3-8350K【4核/4緒】4GHz/8M快取/UHD630/91W【代理盒】K版不含風扇,4200
Intel i5-8400【6核/6緒】2.8GHz(↑4.0GHz)/9M/UHD630/65W【代理盒】,5950
Intel i5-8500【6核/6緒】3.0GHz(↑4.1GHz)/9M/UHD630/65W【代理盒】,6280
Intel i3-9100F【4核/4緒】3.6GHz(↑4.20GHz)/6M快取/無內顯/65W【代理盒】,2700
Intel i3-9100F【4核/4緒】3.6GHz(↑4.20GHz)/6M快取/無內顯/65W【代理盒】~組裝價~,2600
Intel i3-9100【4核/4緒】3.6GHz(↑4.20GHz)/6M/UHD630/65W【代理盒】,3999
❤ 9/21起買Intel i5以上CPU任搭技嘉Intel主機板,14902006
Intel i5-9400F【6核/6緒】2.9GHz(↑4.10GHz)/9M/無內顯/65W【代理盒】,4600
Intel i5-9400【6核/6緒】2.9GHz(↑4.10GHz)/9M/UHD630/65W【代理盒】,5750
Intel i5-9400【6核/6緒】2.9GHz(↑4.10GHz)/9M/UHD630/65W【代理盒】~組裝價~,5650
Intel i5-9500【6核/6緒】3.0GHz(↑4.40GHz)/9M/UHD630/65W【代理盒】,6400
Intel i5-9600【6核/6緒】3.1GHz(↑4.60GHz)/9M/UHD630/65W【代理盒】,6990
Intel i5-9600KF【6核/6緒】3.7GHz(↑4.6GHz)/9M/無內顯/95W (K版不含風扇) *代理盒,7600
i5-9600KF【6核/6緒】3.7GHz(↑4.6GHz)/9M/無內顯/95W (K版不含風扇) *代理盒-組裝價,7500
Intel i5-9600K【6核/6緒】3.7GHz(↑4.6GHz)/9M/UHD630/95W (K版不含風扇) *代理盒,7900
i5-9600K【6核/6緒】3.7GHz(↑4.6GHz)/9M/UHD630/95W (K版無風扇) *平輸盒-享國際保,7700
Intel i7-9700F【8核/8緒】3.0GHz(↑4.7GHz)/12M/無內顯/65W【代理盒】,9800
Intel i7-9700【8核/8緒】3.0GHz(↑4.7GHz)/12M/UHD630/65W【代理盒】,10500
Intel i7-9700KF【8核/8緒】3.6GHz(↑4.9GHz)/12M/無內顯/95W (K版不含風扇) *代理盒,11300
Intel i7-9700K【8核/8緒】3.6GHz(↑4.9GHz)/12M/95W (K版不含風扇) *代理盒,12300
Intel i7-9700K【8核/8緒】3.6GHz(↑4.9GHz)/12M/95W (K版無風扇) *平輸盒-同享國際保,12000
Intel i9-9900KF【8核/16緒】3.6GHz(↑5.0GHz)/16M/無內顯/95W (K版不含風扇) *代理盒,14500
i9-9900KF【8核/16緒】3.6GHz(↑5.0GHz)/16M/無內顯/95W (K版無風扇) *代理盒-組裝價,14300
Intel i9-9900K【8核/16緒】3.6GHz(↑5.0GHz)/16M/95W (K版不含風扇) *代理盒,15500
Intel i9-9900K【8核/16緒】3.6GHz(↑5.0GHz)/16M/95W (K版不含風扇) *代理盒-組裝價,15300
Intel Xeon E5-2620 V4【8核/16緒】2.1G(↑3.0G)/20M/無內顯【代理盒裝】,13200
Intel i5-7640X【4核/4緒】4G(↑4.2GHz)/6M/112W/無內顯【代理盒裝】,4990
Intel i7-9800X【8核/16緒】3.8G(↑4.4GHz)/16.5M/165W/無內顯【代理盒裝】,18500
Intel i9-9820X【10核/20緒】3.3G(↑4.1GHz)/16.5M/165W/無內顯【代理盒裝】,26500
Intel i9-9900X【10核/20緒】3.5G(↑4.4GHz)/19.25M/165W/無內顯【代理盒裝】,30800
Intel i9-9920X【12核/24緒】3.5G(↑4.4GHz)/19.25M/165W/無內顯【代理盒裝】,35000
Intel i9-9940X【14核/28緒】3.3G(↑4.4GHz)/19.25M/165W/無內顯【代理盒裝】,42600
Intel i9-9960X【16核/32緒】3.1G(↑4.4GHz)/22M/165W/無內顯【代理盒裝】,51000
Intel i9-9980XE【18核/36緒】3.0G(↑4.4GHz)/24.75M/165W/無內顯【代理盒裝】,59800
Intel Xeon W-3175X【28核/56緒】3.1G(↑4.3GHz)/38.5M/255W【代理盒裝】,95000
AMD A6-9500【2核/6 GPU】3.5G(↑3.8G)65W/1M/28nm/Radeon R5*最便宜雙核-含風扇,1290
AMD A8-9600【4核/6 GPU】3.1G(↑3.4G)65W/2M/28nm/Radeon R7*最便宜四核-含風扇,1690
AMD Athlon 200GE【2核/4緒】3.2GHz/35W/5M/14nm/Vega 3內顯/含風扇,1590
AMD R3 2200G【4核/4緒】3.5G(↑3.7G)65W/6M/14nm/內顯(效能等同NV 1030),2690
AMD R5 2400G【4核8緒】3.6G(↑3.9G)65W/6M/14nm/內顯,4290
AMD R5 2600【6核/12緒】3.4G(↑3.9G)65W/19M/12nm 幸福台灣GO！,4790
技嘉 B450M S2H+技嘉 RX570 4G+AMD R5-2600 六核心 3A合購方案 幸福台灣GO！,8880
