KLEVV(科賦) 8GB DDR4-2666/CL16~售完為止~,799
KLEVV(科賦) 16GB DDR4-2666/CL16,1798
KLEVV(科賦) 8GB DDR4 2666 BOLT X系列 黑散熱片/CL16,990
KLEVV(科賦) 8GB DDR4 2666 BOLT X系列 黑散熱片/CL16~搭機價~,899
KLEVV(科賦) 8GB DDR4 3200 BOLT X系列 黑散熱片/CL16,999
KLEVV(科賦) 16GB DDR4 2666 BOLT X系列 黑散熱片/CL16,2050
KLEVV(科賦) 16GB DDR4 3200 BOLT X系列 黑散熱片/CL16,2300
KLEVV(科賦) 8GB*2 DDR4-3200 電競超頻 CRAS X RGB/CL16,2688
KLEVV(科賦) 8GB*2 DDR4-3466 電競超頻 CRAS X RGB/CL17,4488
KLEVV(科賦) 16GB*2 DDR4-3000 電競/紅光 CRAS II-Red LED,6188
KLEVV(科賦) 16GB*2 DDR4-3200 電競超頻 CRAS X RGB/CL16,5088
"芝奇 G.SKILL Ripjaws V 8G單隻DDR4-3200 CL16 (紅)(F4-3200C16S-8GVRB)
                            [終保]",1190
"芝奇 G.SKILL Ripjaws V 8G*2雙通DDR4-2666
                            CL19(紅)(F4-2666C19D-16GVR)[終保]",2090
"芝奇 G.SKILL Ripjaws V 8G*2雙通D4-3000
                            CL16(紅)(F4-3000C16D-16GVRB)[終保]",2390
"芝奇 G.SKILL Ripjaws V 8G*2雙通DDR4-3200 CL16(黑)(F4-3200C16D-16GVKB)
                            [終保]",2490
"芝奇 G.SKILL Ripjaws V 8G*4四通DDR4-2400 CL15(紅)(F4-2400C15Q-32GVR)
                            [終保]",4190
芝奇 G.SKILL 三叉戟8G*2雙通DDR4-3000 CL15(黑銀)(F4-3000C15D-16GTZB) [終保],2990
芝奇 G.SKILL 三叉戟8G*2雙通DDR4-3200 CL16(黑銀)(F4-3200C16D-16GTZB) [終保],3090
芝奇 G.SKILL 三叉戟8G*2雙通DDR4-3400 CL16(黑銀)(F4-3400C16D-16GTZ) [終保],3990
芝奇 G.SKILL 三叉戟16G*2雙通DDR4-3000 CL15(黑銀)(F4-3000C15D-32GTZ) [終保],5490
芝奇 G.SKILL 三叉戟16G*2雙通DDR4-3200 CL16(黑銀)(F4-3200C16D-32GTZ) [終保],5690
芝奇 G.SKILL 三叉戟16G*2雙通DDR4-3400 CL16(黑銀)(F4-3400C16D-32GTZ) [終保],9990
芝奇 G.SKILL 三叉戟16G*2雙通DDR4-3600 CL17(黑銀)(F4-3600C17D-32GTZ) [終保],9990
芝奇 G.SKILL 三叉戟 8G*4四通DDR4-3200 CL16(黑銀)(F4-3200C16Q-32GTZB) [終保],6190
芝奇 G.SKILL 三叉戟16G*4四通DDR4-3200 CL16(黑銀)(F4-3200C16Q-64GTZ) [終保],11990
"芝奇 G.SKILL 幻光戟 8G*2 雙通DDR4-2400 CL15(黑銀)(F4-2400C15D-16GTZR)
                            [終保]",2790
"芝奇 G.SKILL 幻光戟 8G*2 雙通DDR4-2666 CL18(黑銀)(F4-2666C18D-16GTZR)
                            [終保]",2890
"芝奇 G.SKILL 幻光戟 8G*2 雙通DDR4-3000 CL16(黑銀)(F4-3000C16D-16GTZR)
                            [終保]",2990
"芝奇 G.SKILL 幻光戟 8G*2 雙通DDR4-3200 CL16(黑銀)(F4-3200C16D-16GTZR)
                            [終保]",3490
"芝奇 G.SKILL 幻光戟 8G*2 雙通DDR4-3200
                            CL14三星B-DIE顆粒(F4-3200C14D-16GTZR)",5990
"芝奇 G.SKILL 幻光戟 8G*2 雙通DDR4-3600
                            CL17三星B-DIE顆粒(F4-3600C17D-16GTZR)",5490
"芝奇 G.SKILL 幻光戟 8G*2 雙通DDR4-3600
                            CL19(黑銀)(F4-3600C19D-16GTZRB)[終保]",3990
芝奇 G.SKILL 幻光戟16G*2雙通DDR4-3000 CL16(黑銀)(F4-3000C16D-32GTZR) [終保],5490
芝奇G.SKILL 幻光戟16G*2雙通DDR4-3200 CL16(黑銀)(F4-3200C16D-32GTZR)[終保],5990
芝奇 G.SKILL 幻光戟16G*2雙通DDR4-3200 CL15(黑銀)(F4-3200C15D-32GTZR) [終保],8888
芝奇 G.SKILL 幻光戟16G*2雙通DDR4-3600 CL17(黑銀)(F4-3600C17D-32GTZR) [終保],11490
"芝奇 G.SKILL 幻光戟 8G*4 四通DDR4-2400 CL15(黑銀)(F4-2400C15Q-32GTZR)
                            [終保]",5590
"芝奇 G.SKILL 幻光戟 8G*4 四通DDR4-3000 CL16(黑銀)(F4-3000C16Q-32GTZR)
                            [終保]",5990
"芝奇 G.SKILL 幻光戟 8G*4 四通DDR4-3200 CL16(黑銀)(F4-3200C16Q-32GTZR)
                            [終保]",6990
芝奇 G.SKILL 幻光戟16G*4四通D4 -3200 CL16(黑銀)(F4-3200C16Q-64GTZR) [終保],13990
芝奇 G.SKILL 幻光戟16G*4四通D4 -3200 CL14(黑銀)(F4-3200C14Q-64GTZR) [終保],25990
芝奇G.SKILL 皇家戟8G*2雙通DDR4-3000 CL16 (金)( F4-3000C16D-16GTRG)[終保],3990
芝奇G.SKILL 皇家戟8G*2雙通DDR4-3000 CL16 (銀)( F4-3000C16D-16GTRS)[終保],3990
芝奇G.SKILL 皇家戟8G*2雙通DDR4-3200 CL16 (金)( F4-3200C16D-16GTRG)[終保],4490
芝奇G.SKILL 皇家戟8G*2雙通DDR4-3200 CL16 (銀)( F4-3200C16D-16GTRS)[終保],4490
芝奇G.SKILL 皇家戟8G*2雙通D4-3200 CL14 (金)( F4-3200C14D-16GTRG)~三星B-DIE~,6990
芝奇G.SKILL 皇家戟8G*2雙通D4-3200 CL14 (銀)( F4-3200C14D-16GTRS)~三星B-DIE~,6890
芝奇G.SKILL 皇家戟8G*2雙通DDR4-3600 CL18 (金)( F4-3600C18D-16GTRG)[終保],4790
芝奇G.SKILL 皇家戟8G*2雙通DDR4-3600 CL18 (銀)( F4-3600C18D-16GTRS)[終保],4790
芝奇G.SKILL 皇家戟16G*2雙通DDR4-3000 CL16 (金)( F4-3000C16D-32GTRG)[終保],6990
芝奇G.SKILL 皇家戟16G*2雙通DDR4-3000 CL16 (銀)( F4-3000C16D-32GTRS)[終保],6890
芝奇G.SKILL 皇家戟16G*2雙通DDR4-3200 CL16 (金)( F4-3200C16D-32GTRG)[終保],7298
芝奇G.SKILL 皇家戟16G*2雙通DDR4-3200 CL16 (銀)( F4-3200C16D-32GTRS)[終保],7298
芝奇G.SKILL 皇家戟16G*2雙通DDR4-3200 CL14 (銀)( F4-3200C14D-32GTRS)[終保],12490
芝奇 G.SKILL 烈燄槍 8G*2雙通DDR4-3200 CL14(黑) (F4-3200C14D-16GFX) [終保],4990
芝奇 G.SKILL 烈燄槍16G*2雙通DDR4-2400 CL16(黑) (F4-2400C16D-32GFX) [終保],4990
芝奇 G.SKILL 烈燄槍 8G*4四通DDR4-3200 CL14(黑) (F4-3200C14Q-32GFX) [終保],9980
芝奇 G.SKILL幻光戟 8G*2雙通道DDR4-3200 C14(黑銀)(F4-3200C14D-16GTZRX)[終保],5990
芝奇 G.SKILL 幻光戟 8G*2雙通 DDR4-3600 CL18(黑銀)(F4-3600C18D-16GTZRX)[終保],4490
芝奇 G.SKILL幻光戟 8G*4四通道DDR4-3200 C14(黑銀)(F4-3200C14Q-32GTZRX)[終保],11990
CORSAIR Vengeance LPX 8G*2 D4-2666M C16(CMK16GX4M2A2666C16) [終保],2699
CORSAIR Vengeance LPX 8G*2 D4-2666M C16紅(CMK16GX4M2A2666C16R) [終保],2699
CORSAIR Vengeance LPX 8G*2 D4-3000M C15(CMK16GX4M2B3000C15) [終保],2995
CORSAIR Vengeance LPX 8G*2 D4-3000M C15紅(CMK16GX4M2B3000C15R) [終保],2995
CORSAIR Vengeance LPX 16G*2 D4-3000M C15(CMK32GX4M2B3000C15) [終保],5985
CORSAIR Vengeance RGB PRO 8G*2 D4-2666M C16(CMW16GX4M2A2666C16) [終保],3255
CORSAIR Vengeance RGB PRO 8G*2 D4-3000M C15(CMW16GX4M2C3000C15) [終保],3625
CORSAIR Vengeance RGB PRO 8G*2 D4-3000M C15白(CMW16GX4M2C3000C15W),3625
"CORSAIR Vengeance RGB PRO 8G*2 D4-3200M C16(CMW16GX4M2C3200C16)
                            [終保]",3990
"CORSAIR Vengeance RGB PRO 8G*2 D4-3200M C16白(CMW16GX4M2C3200C16W)
                            [終保]",3990
CORSAIR Vengeance RGB PRO 8G*2 D4-3600M C18(CMW16GX4M2C3600C18) [終保],5460
CORSAIR Vengeance RGB PRO 8G*2 D4-3600M C18白(CMW16GX4M2C3600C18W),5460
CORSAIR Vengeance RGB PRO 16G*2 D4-3000M C15(CMW32GX4M2C3000C15) [終保],6985
CORSAIR Vengeance RGB PRO 16G*2 D4-3000M C15白(CMW32GX4M2C3000C15W),6985
"CORSAIR Vengeance RGB PRO 16G*2 D4-3200M C16(CMW32GX4M2C3200C16)
                            [終保]",7875
"CORSAIR Vengeance RGB PRO 16G*2 D4-3200M
                            C16白(CMW32GX4M2C3200C16W) [終保]",7875
CORSAIR DOMINATOR PLATINUM RGB 8G*2 D4-3200(CMT16GX4M2C3200C16),4990
