DJI Ryze Tello 迷你無人機(500萬靜態畫素/13分鐘續航/手機 APP 操控),2900
DJI Osmo Pocket(黑)(三軸機械增穩雲台/支援錄影4K 60fps/智慧跟隨/軌跡延時),12500
DJI Osmo Pocket(黑)(三軸機械增穩雲台/支援錄影4K 60fps/智慧跟隨/軌跡延時) 含配件包,14200
Lenovo TAB4 10 TB-X304F(白/10吋/高通驍龍 425 四核/2G/16G/WIFI) *加送禮券100元,5500
Lenovo TAB M10 HD TB-X505F(白/10吋/高通驍龍 429 四核/2G/16G/WIFI) *加送禮券100元,5900
Lenovo TAB M10 HD TB-X505F(黑/10吋/高通驍龍 429 四核/2G/16G/WIFI) *加送禮券100元,5900
Lenovo TAB M10 TB-X605F(白/10吋/高通驍龍 450 八核/3G/32G/WIFI ) *加送禮券100元,6900
Lenovo TAB M10 TB-X605F(黑/10吋/高通驍龍 450 八核/3G/32G/WIFI ) *加送禮券100元,6900
Lenovo TAB P10 TB-X705F(黑/10吋/高通驍龍 450 八核/4G/64G/WIFI ) *加送禮券100元,8900
Lenovo TAB P10 TB-X705F(白/10吋/高通驍龍 450 八核/4G/64G/WIFI ) *加送禮券100元,8900
ACER B3-A40FHD-K98M (黑/10.1吋/MT8167A 4核/2G/32G/WIFI),5690
ACER B1-870-K0WM(白/8吋/MT8167B 4核/1G/16G/WIFI),2990
ACER B1-870-K5Y5(藍/8吋/MT8167B 4核/1G/16G/WIFI),2990
ACER B3-A50-K99J(銀/10.1吋/MT吋/MT8167A 4核/2G/16G/WIFI),4990
HUAWEI MediaPad M5 Lite (金/10.1吋/Kirin659/3G/32G/WiFi) 附贈觸控筆,7790
HP Pavilion x360 14-cd1051TX(冰瓷金) i5-8265U/8G/128G+1T/MX130-2G/Win10,27900
技嘉 AERO15X V8-2K7875H16GE5W10B(黑)(i7-8750H/16G/512G/1070-8G)144Hz,59900
華碩 UX490UA-0161A7200U(皇家藍)(i5-7200U/8G/512G),34900
購買Swift 3、Swift 5、Swift 7，登錄送三大超商即享券300元。(限量500組),1
購買Aspire 3、Aspire 5、Aspire 7，登錄送開學充電應援組(USB 便利充電組+一對多轉接線組),1
購買機種SF514、SF314-56G(限定MX250顯卡)、AN515-54、A315-55G)，上傳學生證送好禮。,1
Acer SF114-32-C64Q(銀) CN4100/4G/256G/Win10,14500
Acer SF114-32-C4Z6(金) CN4100/4G/256G/Win10,14500
Acer SF114-32-C53W(粉) CN4100/4G/256G/Win10,14500
Acer SF114-32-C0KE(湖水綠) CN4100/4G/256G/Win10,14500
