賽德斯 SADES M.2 全鋁散熱器/2280/一年,399
Awesome M.2 SSD 2280專用散熱片/AWD-MCS01B/黑色/建議單面顆粒,375
威剛 XPG STORM RGB M.2 2280用/固態硬碟散熱器/RGB同步 *售完為止,510
海盜船 Dominator Airflow Platinum 記憶體散熱風扇/PWM/4pin 【限網路下單】,1290
喬思伯 JONSBO NC-1 RGB記憶體散熱片(紅)/對鎖式鋁鎂合金/小3pin供電,250
喬思伯 JONSBO NC-2 RGB記憶體散熱片(鈦灰)/對鎖式鋁鎂合金/主板同步/4pin(12V),580
Intel BXSTS300C 原廠扇盒裝/Square ILM/2U適用/LGA3647-0專用/TDP:280W/(高6.5),1499
技嘉 AORUS ATC800 RGB 散熱器/6mm導管*6/高16.3/TDP:200W【VWX】,3990
Scythe 刀5(SCKTN-5000) 6mm導管*3/高13.5cm【WX】台灣生產,890
Scythe 大手裏劍3(SCBSK-3000) 下吹式/120Slim風扇/高6.9【VWX】台灣生產,1490
Scythe 虎徹II TUF聯名款(SCKTT-2000) 12cm風扇/高15.4【VWX】台灣生產,1290
Scythe 虎徹II RGB 黑化版(SCKTT-2000BK) 12cmRGB風扇/高15.4【VWX】台灣生產,1190
Scythe 虎徹II(SCKTT-2000T) CPU散熱器/12cm風扇/高15.4【VWX】台灣生產,990
Scythe 超天 TUF聯名款(SCCT-1000) 下吹式/6mm導管*4/高12cm/TDP:150W【WX】台灣生產,1590
Scythe 超天(SCCT-1000) 下吹式/6mm導管*4/高12cm/TDP:150W【WX】台灣生產,1190
Scythe 無限五 TUF聯名款(SCMG-5100) 高15.4cm/TDP:250W【VWX】台灣生產,1790
Scythe 無限五 RGB 黑化版(SCMG-5100BK) 高15.4cm/TDP:250W【VWX】台灣生產,1590
Scythe 無限五(SCMG-5100) 12cm風扇/高15.4cm/TDP:250W【VWX】台灣生產,1390
Scythe 忍者五(SCNJ-5000) 6mm導管*6/高15.5cm/TDP:320W【VWX】台灣生產,1690
"Scythe 風魔(SCFM-1100) 6導管/高14.9cm/TDP:250W【VWX】*加送Kaze Flex
                            120(2000RPM)",1790
Scythe 風魔2(SCFM-2000) 6mm導管*6/高15.4cm/雙塔雙扇【VWX】台灣生產,1990
Scythe H.P.M.S.III 散熱器背板升級套件(支援 白虎 / 超天 / 虎徹II / 無限五 / 刀五)【訂】,399
REEVEN RC-0903 ARCZIEL 下吹式/6mm導管*3/高11.5cm【WX】,490
REEVEN E12 (RC-1208LR)(紅光)/直觸式/4導管/高15.2cm【VWX】,790
REEVEN RC-1208RGB E12 RGB /4導管/高15.2cm/4pin(12V)【VWX】,990
REEVEN 海神 OKEANOS (RC-1402) 雙塔散熱器/6mm*4+8mm*2/雙扇/高16.3【VWX】,2290
喬思伯 Jonsbo VF-1 顯卡散熱器/27cm/RGB/SATA供電/佔PCI-E插槽*1,950
喬思伯 Jonsbo CR-601 CPU散熱器/直觸式4導管/高度15.8/紅光【WX】,990
曜越 Riing Silent 12 RGB CPU散熱器/主機版Sync/4PIN12V/高度14【VWX】,1190
美超微 (SNK-P0048AP4)散熱器/支援Square&Narrow ILMs/2U適用/(高度6.5)【V】,1390
be quiet! PURE ROCK SLIM/三根熱導管/PWM風扇/高度12.4/TDP:120W【WX】,780
be quiet! DARK ROCK 3 /6熱導管/PWM風扇/高度16.6【VW】【尾盤出清】,1990
be quiet! SHADOW ROCK SLIM 4根熱導管/PWM/高16【VW】,1590
be quiet! DARK ROCK 4 /6熱導管/PWM風扇/高度16【VWX】,2390
be quiet! DARK ROCK PRO 4 /6熱導管/PWM風扇/高度16【VWX】,2790
快睿 C7 下吹式散熱器/6mm導管*4/9.2mm風扇*1(高度4.7)/TDP:100W【WX】,1090
快睿 H7 單塔蜂巢式風道散熱器/6mm導管*3/QF120*1(高度14.5)/TDP:140W【WX】,1190
快睿 H7 QUAD LUMI(H7QL)散熱器/QF120(白光)/RGB/(高14.5)/TDP:160W【VWX】,2090
快睿 H7 Plus 蜂巢式風道散熱器/3導管/QF120雙扇(高度14.5)/TDP:150W【WX】,1490
快睿 M9 Plus 蜂巢式風道散熱器/雙扇/6mm導管*3/9.2mm風扇*2/高度12.5/TDP:130W【WX】,1090
快睿 H5(終極版)單塔散熱器/導管*4/XF140*1(厚扇)/黑蓋(高16.8)/TDP:160W【VWX】,1790
快睿 H5(通用版)單塔散熱器/導管*4/XT140*1(薄扇)/白蓋(高度16)/TDP:160W【VWX】,1790
