I9-9900K+ 華碩 ROG MAXIMUS XI HERO WI-FI(ATX/1H1P/Ｉ網/ac+BT5/註五年),23900
I9-9900K+ 華碩 ROG STRIX Z390-F GAMING(ATX/1H1P/Ｉ網/一體檔板/註五年),20800
I9-9900K+ 技嘉 Z390 AORUS ELITE+Antec HCG750G 雙8/金牌全模,23100
I9-9900K+ 技嘉 Z390 AORUS ELITE+鎌刀Scythe 無限五塔扇,21300
I9-9900K+ 技嘉 Z390 AORUS ELITE+海韻 Focus+ SSR-650FX,23200
I9-9900K+ 技嘉 Z390 AORUS ELITE+技嘉 SSD 240GB,21000
I9-9900K+ 微星 MEG Z390 ACE+Antec HCG750G 雙8/金牌全模,26800
I9-9900K+ 微星 MEG Z390 ACE+台達 650W/雙8/銅牌,26100
I9-9900K+ 微星 MEG Z390 ACE+鎌刀Scythe 無限五塔扇,25000
I9-9900K+ 微星 MPG Z390 GAMING PLUS(ATX/1D1H/Ｉ網/CNVi/註五年),19400
I5-9400F+ 華碩 ROG STRIX Z390-F GAMING(ATX/1H1P/Ｉ網/一體檔板/註五年),9800
I5-9400F+ 華碩 TUF Z390-PRO GAMING(ATX/1H1P/Ｉ網/註五年),8900
I5-9400F+ 華碩 ROG STRIX H370-F GAMING(ATX/1D1H1P/Ｉ網/註五年),8100
I5-9400F+ 華碩 PRIME B365M-K(M-ATX/1A1D/註四年),6500
I5-9400F+ 華碩 PRIME B365M-A(M-ATX/1A1D1H/註四年),6900
I5-9400F+ 華碩 ROG STRIX B360-F GAMING(ATX/1D1H1P/Ｉ網/註五年),7700
I5-9400F+ 技嘉 Z390 AORUS ELITE+Antec HCG750G 雙8/金牌全模,12000
I5-9400F+ 技嘉 Z390 AORUS ELITE+技嘉 SSD 240GB,9990
I5-9400F+ 技嘉 Z390 AORUS ELITE+鎌刀Scythe 無限五塔扇,10200
I5-9400F+ 技嘉 H370 AORUS GAMING 3 WIFI,8300
I5-9400F+ 技嘉 H370 AORUS GAMING 3 WIFI + CM MasterWatt 650W/銅牌,10200
I5-9400F+ 技嘉 H310M DS2(M-ATX/1A/LPT+COM埠/註四年),6500
I5-9400F+ 技嘉 H310M DS2(M-ATX/1A/LPT+COM埠/註四年)+技嘉 SSD 240GB,7400
